YOUTHNET_VOLUNTEERLIST,,ENTRIES,Entries,नोंदी,प्रविष्टियाँ,ପ୍ରବେଶଗୁଡ଼ିକ,ఎంట్రీలు,ನಮೂದುಗಳು,பதிவுகள்,પ્રવેશો,اندراجات
YOUTHNET_VOLUNTEERLIST,,VOLUNTEERS_ASSIGNED,Volunteers assigned,स्वयंसेवक नियुक्त,स्वयंसेवक सौंपे गए,ସ୍ୱେଚ୍ଛାସେବକଙ୍କୁ ନିଯୁକ୍ତ କରନ୍ତୁ,కేటాయించిన వాలంటీర్లు,ಸ್ವಯಂಸೇವಕರನ್ನು ನಿಯೋಜಿಸಲಾಗಿದೆ,தன்னார்வலர்கள் ஒதுக்கப்பட்டுள்ளனர்,સ્વયંસેવકો સોંપવામાં આવ્યા,والنٹر کو تفویض کیا گیا۔
YOUTHNET_CAMP_DETAILS,,SUBMISSION,Submission,सादर करणे,जमा करना,ସବମିଶନ,సమర్పణ,ಸಲ್ಲಿಸು,சமர்ப்பிப்பு,સબમિશન,جمع کرانا
YOUTHNET_CAMP_DETAILS,,SUMMARY,Summary,सारांश,सारांश,ସାରାଂଶ,సారాంశం,ಸಾರಾಂಶ,சுருக்கம்,સારાંશ,خلاصہ
YOUTHNET_PROFILE,,MY_PROFILE,My Profile,माझे प्रोफाइल,मेरा प्रोफाइल,ମୋ ପ୍ରୋଫାଇଲ୍,నా ప్రొఫైల్,ನನ್ನ ಪ್ರೊಫೈಲ್,என் சுயவிவரம்,મારી પ્રોફાઇલ,میری پروفائل
YOUTHNET_PROFILE,,ACTIVITIES_CONDUCTED,Activities Conducted,घेतलेल्या कृती,की गई गतिविधियाँ,ଗତିବିଧି  ସମ୍ପନ୍ନ ହେଲା,నిర్వహించిన కార్యకలాపాలు,ನಿರ್ವಹಿಸಲಾದ ಚಟುವಟಿಕೆಗಳು,"நடத்தப்பட்ட செயல்பாடுகள்
",કરેલ પ્રવૃત્તિઓ,کی گئی سرگرمیاں
YOUTHNET_PROFILE,,PROFILE_DETAILS,Profile Details,प्रोफाइल तपशील,प्रोफाइल विवरण,ପ୍ରୋଫାଇଲ୍ ବିବରଣୀ,ప్రొఫైల్ వివరాలు,ಪ್ರೊಫೈಲ್ ವಿವರಗಳು,"சுயவிவர தகவல்கள்
",પ્રોફાઇલ વિગતો,پروفائل کی تفصیلات
YOUTHNET_PROFILE,,FULL_NAME,Full Name,पूर्ण नाव,पूरा नाम,ପୂର୍ଣ୍ଣ ନାମ,పూర్తి పేరు,ಪೂರ್ಣ ಹೆಸರು,முழுப் பெயர்,પૂરું નામ,مکمل نام
YOUTHNET_PROFILE,,EMAIL_ID,Email ID,ईमेल आयडी,ईमेल आईडी,ଇମେଲ୍ ଆଇଡି,ఈమెయిల్ ఐడీ,ಇಮೇಲ್ ಐಡಿ,மின்னஞ்சல் ஐடி,ઈમેઇલ ID,ای میل آئی ڈی
YOUTHNET_PROFILE,,STATE_DISTRICT_BLOCK,State / District / Block,राज्य / जिल्हा / तालुका,राज्य / जिला / ब्लॉक,ରାଜ୍ୟ / ଜିଲ୍ଲା / ବ୍ଲକ୍,రాష్ట్రం / జిల్లా / బ్లాక్,ರಾಜ್ಯ / ಜಿಲ್ಲೆ / ಬ್ಲಾಕ್,மாநிலம் / மாவட்டம் / வட்டம்,રાજ્ય / જિલ્લા / બ્લોક,ریاست / ضلع / بلاک
YOUTHNET_PROFILE,,DESIGNATION,Designation,पदनाम,पदनाम,ପଦବୀ,హోదా,ಹುದ್ದೆ,பதவி,હોદ્દો,عہدہ
YOUTHNET_PROFILE,,JOINED_ON,Joined On,सामील झाले,शामिल होने की तिथि,ଯୋଗଦାନ କରିଥିବା ତାରିଖ,చేరిన తేదీ,ಸೇರಿದ  ದಿನಾಂಕ,சேர்ந்த தேதி,જોડાયા તારીખે,شمولیت کی تاریخ
YOUTHNET_PROFILE,,PHONE_NUMBER,Phone Number,फोन नंबर,फोन नंबर,ଫୋନ୍ ନମ୍ବର,ఫోన్ నంబర్,ದೂರವಾಣಿ ಸಂಖ್ಯೆ,தொலைபேசி எண்,ફોન નંબર,فون نمبر
YOUTHNET_PROFILE,,MENTOR_ID,Mentor ID,मेंटॉर आयडी,मेंटोर आईडी,ମେଣ୍ଟର୍ ID,మెంటర్ ఐడీ,ಮೆಂಟರ್ ಐಡಿ,"மெண்டார்
ஐடி",મેંટર ID,مینٹور آئی ڈی
YOUTHNET_PROFILE,,GENDER,Gender,लिंग,लिंग,ଲିଙ୍ଗ,లింగం,ಲಿಂಗ,பாலினம்,લિંગ,صنف
YOUTHNET_PROFILE,,AGE,Age,वय,आयु,ବୟସ,వయస్సు,ವಯಸ್ಸು,வயது,ઉમર,عمر
YOUTHNET,,SURVEY,Survey,सर्वेक्षण,सर्वे,ସର୍ବେକ୍ଷଣ,సర్వే,ಸಮೀಕ್ಷೆ,சர்வே,સર્વેક્ષણ,سروے
YOUTHNET,,DASHBOARD,Dashboard,डॅशबोर्ड,डैशबोर्ड,ଡ୍ୟାସ୍‌ବୋର୍ଡ,డాష్‌బోర్డ్,ಡ್ಯಾಶ್‌ಬೋರ್ಡ್,டாஷ்போர்ட்,ડેશબોર્ડ,ڈیش بورڈ
VOLUNTEERLIST,,ENTRIES,Entries,नोंदी,प्रविष्टियाँ,ଦାଖଲ କରନ୍ତୁ,ఎంట్రీలు,ನಮೂನೆಗಳು,பதிவுகள்,એન્ટ્રીઓ,اندراجات
VOLUNTEERLIST,,VOLUNTEERS_ASSIGNED,Volunteers Assigned,स्वयंसेवक नेमलेले,स्वयंसेवक सौंपे गए हैं,ନିୟୋଜିତ ସ୍ୱେଚ୍ଛାସେବକ,కేటాయించిన వాలంటీర్లు,ನಿಯೋಜಿತ ಸ್ವಯಂಸೇವಕರು,ஒதுக்கப்பட்ட தன்னார்வலர்கள்,અસાઇન થયેલ સ્વયંસેવકો,مقررہ رضاکار
YOUTHNET_DASHlBOARD,,MANAGES,Manages,व्यवस्थापन करतो/करते,प्रबंधित करता है,ପରିଚାଳନା କରୁଛନ୍ତି,నిర్వహిస్తుంది,ನಿರ್ವಹಿಸುತ್ತಾರೆ,நிர்வகிக்கிறது,સંચાલન કરે છે,انتظام کرتا ہے
YOUTHNET_DASHlBOARD,,ABOVE_18,Above 18,१८ वर्षांवरील,18 वर्ष से ऊपर,୧୮ ବର୍ଷ ଉପରେ,18 ఏళ్లు పైబడిన,18 ಕ್ಕಿಂತ ಮೇಲ್ಪಟ್ಟವರು,18 வயதுக்கு மேல்,ઉંમર 18 થી ઉપર,18 سال سے زیادہ
YOUTHNET_DASHlBOARD,,BELOW_18,Below 18,१८ वर्षांखालील,18 वर्ष से नीचे,୧୮ ବର୍ଷ ତଳେ,18 ఏళ్ల లోపు,18 ಕ್ಕಿಂತ ಕಡಿಮೆ ವಯಸ್ಸಿನವರು,18 வயதுக்கு கீழ்,ઉંમર 18 થી નીચે,18 سال سے کم
YOUTHNET_DASHlBOARD,,VLLAGE_18,Village (18+),गाव (१८+),गांव (18+),ଗାଁ (୧୮+ ବୟସ),గ్రామం (18+),ಗ್ರಾಮ (18+),கிராமம் (18+),ગામ (18+),گاؤں (18+)
,,WHAT_IS_YOUR_PRIMARY_WORK,What is Your Primary Work?,आपले मुख्य कार्य काय आहे?,आपका मुख्य कार्य क्या है?,ଆପଣଙ୍କର ପ୍ରଧାନ କାମ କ'ଣ?,మీ ప్రాథమిక పని ఏమిటి?,ನಿಮ್ಮ ಪ್ರಾಥಮಿಕ ಕೆಲಸವೇನು?,உங்கள் முதன்மை வேலை என்ன?,તમારું મુખ્ય કાર્ય શું છે?,آپ کا بنیادی کام کیا ہے؟
,,STATE,State,राज्य,राज्य,ରାଜ୍ୟ,రాష్ట్రం,ರಾಜ್ಯ,மாநிலம்,રાજ્ય,ریاست
,,DISTRICT,District,जिल्हा,जिला,ଜିଲ୍ଲା,జిల్లా,ಜಿಲ್ಲೆ,மாவட்டம்,જિલ્લો,ضلع
,,BLOCK,Block,तालुका,ब्लॉक,ବ୍ଲକ୍,బ్లాక్ (లేదా మండలం సందర్భాన్ని బట్టి),ತಾಲೂಕು,வட்டம்,બ્લોક,بلاک
,,CENTER,Center,केंद्र,केंद्र,କେନ୍ଦ୍ର,కేంద్రం,ಕೇಂದ್ರ,சென்டர்,સેન્ટર,سینٹر
,,BOARD,Board,बोर्ड,बोर्ड,ବୋର୍ଡ,బోర్డు,ಬೋರ್ಡ್,எக்ஸாம் போர்டு,બોર્ડ,بورڈ
,,MEDIUM,Medium,माध्यम,माध्यम,ମାଧ୍ୟମ,మీడియం (లేదా మాధ్యమం),ಮಾಧ್ಯಮ,மீடியம்,માધ્યમ,میڈیم
,,GRADE,Grade,इयत्ता,कक्षा,ଶ୍ରେଣୀ,గ్రేడ్ (లేదా తరగతి),ತರಗತಿ,வகுப்பு,ધોરણ,کلاس / گریڈ
BATCH,,NEW_BATCH,New Batch,नवीन बॅच,नया बैच,ନୂତନ ବ୍ୟାଚ୍,కొత్త బ్యాచ్,ಹೊಸ ಬ್ಯಾಚ್,புதிய குழு,નવો બેચ,نیا بیچ
BATCH,,UPDATE_BATCH,Update Batch,बॅच अपडेट करा,बैच अपडेट करें,ବ୍ୟାଚ୍‌ ଅପଡେଟ  କରନ୍ତୁ,బ్యాచ్‌ను నవీకరించండి,ಬ್ಯಾಚ್ ನವೀಕರಿಸಿ,குழுவைப் புதுப்பிக்கவும்,બેચ અપડેટ કરો,بیچ اپڈیٹ کریں
BATCH,,SURE_DELETE_BATCH,Are you sure you want to delete,तुम्हाला खात्री आहे की तुम्हाला बॅच हटवायचा आहे का?,क्या आप वाकई इस बैच को हटाना चाहते हैं?,ଆପଣ ନିଶ୍ଚିତ କି ବ୍ୟାଚ୍ ବିଲୋପ କରିବାକୁ ଚାହାଁନ୍ତି?,మీరు తొలగించాలనుకుంటున్నారని మీకు ఖచ్చితంగా తెలుసా?,ನೀವು ಖಚಿತವಾಗಿ ಅಳಿಸಬೇಕೆಂದು ಬಯಸುತ್ತೀರಾ?,நீங்கள் குழுவை நீக்க விரும்புகிறீர்களா?,શું તમે ખરેખર બેચ ડિલીટ કરવા માંગો છો?,کیا آپ واقعی بیچ کو حذف کرنا چاہتے ہیں؟
BATCH,,BATCH_UPDATE_SUCCESSFULLY,Batch has been successfully updated,बॅच यशस्वीरित्या अपडेट झाली आहे,बैच को सफलतापूर्वक अपडेट किया गया है,ବ୍ୟାଚ୍ ସଫଳତାର ସହିତ ଅପଡେଟ  ହେଲା,బ్యాచ్ విజయవంతంగా నవీకరించబడింది,ಬ್ಯಾಚ್ ಯಶಸ್ವಿಯಾಗಿ ನವೀಕರಿಸಲಾಗಿದೆ,குழு வெற்றிகரமாக புதுப்பிக்கப்பட்டது,બેચ સફળતાપૂર્વક અપડેટ થયો છે,بیچ کامیابی سے اپڈیٹ ہو گیا
BATCH,,BATCH_DELETE_SUCCESSFULLY,Batch has been successfully deleted,बॅच यशस्वीरित्या हटवला गेला आहे,बैच को सफलतापूर्वक हटा दिया गया है,ବ୍ୟାଚ୍ ସଫଳତାର ସହିତ ବିଲୋପ ହେଲା,బ్యాచ్ విజయవంతంగా తొలగించబడింది,ಬ್ಯಾಚ್ ಯಶಸ್ವಿಯಾಗಿ ಅಳಿಸಲಾಗಿದೆ,குழு வெற்றிகரமாக நீக்கப்பட்டது,બેચ સફળતાપૂર્વક ડિલીટ થયો છે,بیچ کامیابی سے حذف ہو گیا
BATCH,,BATCH_CREATED_SUCCESSFULLY,Batch Created successfully,बॅच यशस्वीरित्या तयार झाली आहे,बैच सफलतापूर्वक बनाया गया है,ବ୍ୟାଚ୍ ସଫଳତାର ସହିତ ସୃଷ୍ଟି ହେଲା,బ్యాచ్ విజయవంతంగా సృష్టించబడింది,ಬ್ಯಾಚ್ ಯಶಸ್ವಿಯಾಗಿ ರಚಿಸಲಾಗಿದೆ,குழு வெற்றிகரமாக உருவாக்கப்பட்டது,બેચ સફળતાપૂર્વક બનાવાઇ  છે,بیچ کامیابی سے بنایا گیا
BATCH,,BATCH_UPDATE_FAILED,Something went wrong while updating batch,बॅच अपडेट करताना काहीतरी चुकले,बैच को अपडेट करते समय कुछ गलत हो गया,ବ୍ୟାଚ୍ ଅପଡେଟ  ସମୟରେ ତ୍ରୁଟି ଘଟିଲା,బ్యాచ్‌ను నవీకరించేటప్పుడు ఏదో తప్పు జరిగింది,ಬ್ಯಾಚ್ ನವೀಕರಿಸುವಲ್ಲಿ ಏನೋ ತಪ್ಪಾಗಿದೆ,குழுவைப் புதுப்பிக்கும் போது ஏதோ தவறு ஏற்பட்டது,બેચ અપડેટ કરતી વખતે કંઈક ખોટું થયું છે,بیچ اپڈیٹ کرتے وقت کچھ غلط ہو گیا
